date,season,stage,round,is_playoff,home_team,away_team,home_goals,away_goals,home_ht_goals,away_ht_goals,source,match_id,home_elo_pre,away_elo_pre,elo_diff_pre,h2h_home_wins_last_5,h2h_draws_last_5,h2h_away_wins_last_5,h2h_home_goals_last_5,h2h_away_goals_last_5,h2h_matches_last_5,h2h_home_wins_last_10,h2h_draws_last_10,h2h_away_wins_last_10,h2h_home_goals_last_10,h2h_away_goals_last_10,h2h_matches_last_10,home_wins_last_3,home_points_last_3,home_goals_for_last_3,home_goals_against_last_3,home_goal_diff_last_3,home_avg_goals_scored_last_3,home_avg_goals_conceded_last_3,home_wins_last_5,home_points_last_5,home_goals_for_last_5,home_goals_against_last_5,home_goal_diff_last_5,home_avg_goals_scored_last_5,home_avg_goals_conceded_last_5,home_wins_last_10,home_points_last_10,home_goals_for_last_10,home_goals_against_last_10,home_goal_diff_last_10,home_avg_goals_scored_last_10,home_avg_goals_conceded_last_10,home_clean_sheet_rate_last_3,home_clean_sheet_rate_last_5,home_clean_sheet_rate_last_10,home_matches_played_so_far,home_days_since_last_match,home_venue_win_rate,home_venue_goals,home_venue_goals_conceded,away_wins_last_3,away_points_last_3,away_goals_for_last_3,away_goals_against_last_3,away_goal_diff_last_3,away_avg_goals_scored_last_3,away_avg_goals_conceded_last_3,away_wins_last_5,away_points_last_5,away_goals_for_last_5,away_goals_against_last_5,away_goal_diff_last_5,away_avg_goals_scored_last_5,away_avg_goals_conceded_last_5,away_wins_last_10,away_points_last_10,away_goals_for_last_10,away_goals_against_last_10,away_goal_diff_last_10,away_avg_goals_scored_last_10,away_avg_goals_conceded_last_10,away_clean_sheet_rate_last_3,away_clean_sheet_rate_last_5,away_clean_sheet_rate_last_10,away_matches_played_so_far,away_days_since_last_match,away_venue_win_rate,away_venue_goals,away_venue_goals_conceded,result,total_goals
2018-10-21,2018-19,Apertura,13,False,Monarcas Morelia,Puebla,2.0,0.0,0.0,0.0,footballcsv,115,1491.3519119274729,1488.9402209921793,2.4116909352935636,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1.0,4.0,3.0,4.0,-1.0,1.0,1.3333333333333333,1.0,4.0,5.0,10.0,-5.0,1.0,2.0,3.0,13.0,13.0,16.0,-3.0,1.3,1.6,0.3333333333333333,0.2,0.2,12,15.0,0.4,1.4,1.4,0.0,2.0,6.0,7.0,-1.0,2.0,2.3333333333333335,2.0,8.0,9.0,8.0,1.0,1.8,1.6,3.0,12.0,14.0,16.0,-2.0,1.4,1.6,0.0,0.2,0.2,12,14.0,0.2,1.0,1.6,H,2.0
2018-10-21,2018-19,Apertura,13,False,Lobos BUAP,Guadalajara,1.0,1.0,1.0,0.0,footballcsv,116,1471.5514684723942,1501.1800783196834,-29.628609847289226,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,2.0,7.0,6.0,3.0,3.0,2.0,1.0,2.0,7.0,8.0,9.0,-1.0,1.6,1.8,2.0,8.0,9.0,17.0,-8.0,0.9,1.7,0.3333333333333333,0.2,0.2,12,14.0,0.4,1.2,1.0,0.0,2.0,3.0,4.0,-1.0,1.0,1.3333333333333333,1.0,5.0,8.0,9.0,-1.0,1.6,1.8,4.0,15.0,15.0,13.0,2.0,1.5,1.3,0.0,0.0,0.3,12,15.0,0.6,2.0,1.0,D,2.0
2018-10-26,2018-19,Apertura,14,False,Santos Laguna,Monterrey,1.0,0.0,1.0,0.0,footballcsv,117,1535.3188213888711,1518.6287882618376,16.69003312703353,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,2.0,7.0,5.0,2.0,3.0,1.6666666666666667,0.6666666666666666,3.0,11.0,9.0,3.0,6.0,1.8,0.6,5.0,19.0,18.0,10.0,8.0,1.8,1.0,0.3333333333333333,0.4,0.2,13,6.0,0.6,2.2,0.8,2.0,6.0,6.0,3.0,3.0,2.0,1.0,2.0,7.0,8.0,7.0,1.0,1.6,1.4,4.0,14.0,14.0,15.0,-1.0,1.4,1.5,0.3333333333333333,0.4,0.3,13,6.0,0.2,0.8,1.6,H,1.0
2018-10-26,2018-19,Apertura,14,False,Veracruz,Pachuca,2.0,3.0,0.0,1.0,footballcsv,118,1430.695433849584,1508.1330329615625,-77.43759911197844,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,1.0,3.0,8.0,-5.0,1.0,2.6666666666666665,0.0,2.0,6.0,12.0,-6.0,1.2,2.4,2.0,8.0,10.0,23.0,-13.0,1.0,2.3,0.3333333333333333,0.2,0.2,13,7.0,0.2,0.6,1.8,1.0,4.0,5.0,4.0,1.0,1.6666666666666667,1.3333333333333333,1.0,5.0,6.0,6.0,0.0,1.2,1.2,4.0,16.0,15.0,8.0,7.0,1.5,0.8,0.0,0.0,0.3,13,6.0,0.2,1.0,1.0,A,5.0
2018-10-27,2018-19,Apertura,14,False,Necaxa,Atlas,2.0,2.0,0.0,1.0,footballcsv,123,1467.8568720809892,1442.4128777384228,25.443994342566384,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,3.0,-3.0,0.0,1.0,1.0,4.0,4.0,6.0,-2.0,0.8,1.2,1.0,6.0,8.0,13.0,-5.0,0.8,1.3,0.3333333333333333,0.4,0.2,13,7.0,0.2,1.0,1.2,2.0,6.0,7.0,6.0,1.0,2.3333333333333335,2.0,2.0,6.0,7.0,9.0,-2.0,1.4,1.8,2.0,7.0,8.0,16.0,-8.0,0.8,1.6,0.3333333333333333,0.2,0.2,13,8.0,0.0,0.4,2.0,D,4.0
2018-10-27,2018-19,Apertura,14,False,Guadalajara,Monarcas Morelia,1.0,2.0,1.0,0.0,footballcsv,122,1502.6198101687212,1499.4756120798613,3.1441980888598664,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,2.0,3.0,4.0,-1.0,1.0,1.3333333333333333,1.0,6.0,8.0,7.0,1.0,1.6,1.4,4.0,15.0,14.0,12.0,2.0,1.4,1.2,0.0,0.0,0.3,13,6.0,0.2,1.0,1.6,2.0,6.0,5.0,4.0,1.0,1.6666666666666667,1.3333333333333333,2.0,7.0,6.0,6.0,0.0,1.2,1.2,4.0,15.0,13.0,14.0,-1.0,1.3,1.4,0.3333333333333333,0.4,0.3,13,6.0,0.4,1.4,1.6,A,3.0
2018-10-27,2018-19,Apertura,14,False,Tijuana,Pumas UNAM,0.0,1.0,0.0,0.0,footballcsv,120,1477.7803705564866,1537.6566525873475,-59.87628203086092,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,1.0,1.0,7.0,-6.0,0.3333333333333333,2.3333333333333335,2.0,7.0,3.0,7.0,-4.0,0.6,1.4,3.0,12.0,7.0,14.0,-7.0,0.7,1.4,0.0,0.4,0.3,13,7.0,0.4,1.2,0.8,1.0,5.0,7.0,6.0,1.0,2.3333333333333335,2.0,2.0,9.0,11.0,8.0,3.0,2.2,1.6,3.0,14.0,15.0,13.0,2.0,1.5,1.3,0.0,0.2,0.2,13,6.0,0.4,1.2,1.0,A,1.0
2018-10-27,2018-19,Apertura,14,False,Cruz Azul,América,0.0,0.0,0.0,0.0,footballcsv,119,1529.2890594438832,1555.2427791216599,-25.95371967777669,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1.0,3.0,3.0,6.0,-3.0,1.0,2.0,2.0,6.0,5.0,8.0,-3.0,1.0,1.6,5.0,17.0,15.0,11.0,4.0,1.5,1.1,0.0,0.2,0.3,13,7.0,1.0,2.4,0.4,2.0,7.0,7.0,3.0,4.0,2.3333333333333335,1.0,4.0,13.0,12.0,6.0,6.0,2.4,1.2,6.0,21.0,20.0,11.0,9.0,2.0,1.1,0.3333333333333333,0.2,0.3,13,7.0,0.6,1.8,1.4,D,0.0
2018-10-27,2018-19,Apertura,14,False,Tigres UANL,Lobos BUAP,2.0,2.0,0.0,1.0,footballcsv,121,1519.4738660232283,1470.1117366233564,49.36212939987195,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1.0,4.0,7.0,6.0,1.0,2.3333333333333335,2.0,1.0,6.0,8.0,7.0,1.0,1.6,1.4,3.0,13.0,18.0,14.0,4.0,1.8,1.4,0.3333333333333333,0.4,0.3,13,6.0,0.4,2.0,1.2,1.0,5.0,6.0,4.0,2.0,2.0,1.3333333333333333,2.0,8.0,9.0,8.0,1.0,1.8,1.6,2.0,9.0,10.0,17.0,-7.0,1.0,1.7,0.0,0.2,0.2,13,6.0,0.2,1.0,2.2,D,4.0
2018-10-28,2018-19,Apertura,14,False,León,Puebla,0.0,4.0,0.0,2.0,footballcsv,124,1500.4786780855563,1480.8165208397909,19.662157245765457,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,2.0,6.0,7.0,2.0,5.0,2.3333333333333335,0.6666666666666666,2.0,6.0,7.0,6.0,1.0,1.4,1.2,5.0,15.0,16.0,12.0,4.0,1.6,1.2,0.6666666666666666,0.4,0.4,13,8.0,0.4,1.6,1.0,0.0,2.0,4.0,6.0,-2.0,1.3333333333333333,2.0,1.0,5.0,7.0,9.0,-2.0,1.4,1.8,3.0,12.0,14.0,16.0,-2.0,1.4,1.6,0.0,0.2,0.2,13,7.0,0.2,1.0,1.6,A,4.0
2018-10-28,2018-19,Apertura,14,False,Toluca,Querétaro,4.0,0.0,1.0,0.0,footballcsv,125,1511.0993438982057,1512.9097442906354,-1.8104003924297558,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1.0,3.0,3.0,5.0,-2.0,1.0,1.6666666666666667,3.0,9.0,9.0,9.0,0.0,1.8,1.8,6.0,18.0,17.0,14.0,3.0,1.7,1.4,0.0,0.0,0.1,13,8.0,0.8,2.2,1.2,1.0,4.0,3.0,3.0,0.0,1.0,1.0,1.0,5.0,4.0,5.0,-1.0,0.8,1.0,4.0,15.0,12.0,11.0,1.0,1.2,1.1,0.3333333333333333,0.2,0.3,13,8.0,0.4,1.4,1.4,H,4.0
2018-11-02,2018-19,Apertura,15,False,Monarcas Morelia,Tigres UANL,0.0,2.0,0.0,0.0,footballcsv,126,1508.034886291707,1515.9135493185263,-7.878663026819368,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,3.0,9.0,6.0,2.0,4.0,2.0,0.6666666666666666,3.0,10.0,7.0,5.0,2.0,1.4,1.0,4.0,15.0,13.0,14.0,-1.0,1.3,1.4,0.3333333333333333,0.4,0.3,14,6.0,0.4,1.2,1.2,0.0,2.0,7.0,8.0,-1.0,2.3333333333333335,2.6666666666666665,1.0,6.0,9.0,8.0,1.0,1.8,1.6,3.0,14.0,19.0,14.0,5.0,1.9,1.4,0.0,0.4,0.3,14,6.0,0.2,1.6,1.6,A,2.0
2018-11-02,2018-19,Apertura,15,False,Puebla,Guadalajara,2.0,2.0,0.0,2.0,footballcsv,127,1501.4049925499662,1494.0605359568756,7.3444565930906265,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1.0,4.0,6.0,4.0,2.0,2.0,1.3333333333333333,1.0,5.0,10.0,9.0,1.0,2.0,1.8,4.0,15.0,17.0,14.0,3.0,1.7,1.4,0.3333333333333333,0.2,0.3,14,5.0,0.4,1.8,1.6,0.0,1.0,3.0,5.0,-2.0,1.0,1.6666666666666667,0.0,3.0,5.0,7.0,-2.0,1.0,1.4,4.0,15.0,14.0,12.0,2.0,1.4,1.2,0.0,0.0,0.3,14,6.0,0.6,1.8,0.8,D,4.0
2018-11-03,2018-19,Apertura,15,False,América,Toluca,1.0,1.0,1.0,1.0,footballcsv,131,1556.7859289992655,1523.2015319130105,33.58439708625497,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,2.0,7.0,6.0,2.0,4.0,2.0,0.6666666666666666,3.0,11.0,10.0,5.0,5.0,2.0,1.0,5.0,19.0,17.0,11.0,6.0,1.7,1.1,0.6666666666666666,0.4,0.3,14,7.0,0.6,2.2,0.8,2.0,6.0,7.0,3.0,4.0,2.3333333333333335,1.0,3.0,9.0,10.0,7.0,3.0,2.0,1.4,6.0,18.0,19.0,13.0,6.0,1.9,1.3,0.3333333333333333,0.2,0.2,14,6.0,0.4,1.2,1.6,D,2.0
2018-11-03,2018-19,Apertura,15,False,Monterrey,Veracruz,2.0,0.0,1.0,0.0,footballcsv,130,1513.7906517035212,1423.7128421005284,90.07780960299283,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1.0,3.0,3.0,4.0,-1.0,1.0,1.3333333333333333,2.0,7.0,6.0,4.0,2.0,1.2,0.8,4.0,14.0,14.0,13.0,1.0,1.4,1.3,0.0,0.4,0.3,14,8.0,0.6,2.0,1.4,0.0,1.0,5.0,7.0,-2.0,1.6666666666666667,2.3333333333333335,0.0,2.0,6.0,12.0,-6.0,1.2,2.4,1.0,5.0,10.0,25.0,-15.0,1.0,2.5,0.3333333333333333,0.2,0.2,14,8.0,0.2,1.4,2.8,H,2.0
2018-11-03,2018-19,Apertura,15,False,Lobos BUAP,Tijuana,3.0,1.0,1.0,0.0,footballcsv,128,1473.6720533280584,1470.447871295763,3.2241820322954027,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,3.0,5.0,5.0,0.0,1.6666666666666667,1.6666666666666667,2.0,9.0,9.0,6.0,3.0,1.8,1.2,2.0,9.0,12.0,19.0,-7.0,1.2,1.9,0.0,0.2,0.1,14,7.0,0.2,1.0,1.2,0.0,1.0,1.0,5.0,-4.0,0.3333333333333333,1.6666666666666667,1.0,4.0,2.0,8.0,-6.0,0.4,1.6,3.0,11.0,6.0,14.0,-8.0,0.6,1.4,0.0,0.2,0.3,14,7.0,0.2,0.2,2.0,H,4.0
2018-11-03,2018-19,Apertura,15,False,Pachuca,Necaxa,6.0,2.0,3.0,0.0,footballcsv,129,1515.1156247106182,1464.911820043429,50.20380466718916,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1.0,4.0,5.0,5.0,0.0,1.6666666666666667,1.6666666666666667,2.0,7.0,8.0,7.0,1.0,1.6,1.4,5.0,18.0,18.0,10.0,8.0,1.8,1.0,0.0,0.0,0.2,14,8.0,0.6,2.0,0.6,0.0,2.0,2.0,4.0,-2.0,0.6666666666666666,1.3333333333333333,0.0,2.0,4.0,8.0,-4.0,0.8,1.6,1.0,7.0,9.0,13.0,-4.0,0.9,1.3,0.3333333333333333,0.2,0.2,14,7.0,0.0,0.6,1.4,H,8.0
2018-11-04,2018-19,Apertura,15,False,Pumas UNAM,Cruz Azul,1.0,2.0,0.0,1.0,footballcsv,132,1544.989151848071,1527.7459095662775,17.243242281793528,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,2.0,7.0,6.0,4.0,2.0,2.0,1.3333333333333333,2.0,9.0,8.0,6.0,2.0,1.6,1.2,4.0,16.0,16.0,13.0,3.0,1.6,1.3,0.3333333333333333,0.4,0.2,14,8.0,0.2,1.8,1.6,1.0,4.0,2.0,3.0,-1.0,0.6666666666666666,1.0,2.0,7.0,5.0,6.0,-1.0,1.0,1.2,5.0,17.0,14.0,10.0,4.0,1.4,1.0,0.3333333333333333,0.4,0.4,14,8.0,0.0,0.6,1.8,A,3.0
2018-11-04,2018-19,Apertura,15,False,Querétaro,Santos Laguna,2.0,1.0,1.0,0.0,footballcsv,133,1500.8075562758306,1540.1569579471875,-39.34940167135687,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1.0,4.0,3.0,5.0,-2.0,1.0,1.6666666666666667,1.0,5.0,4.0,8.0,-4.0,0.8,1.6,4.0,15.0,12.0,11.0,1.0,1.2,1.1,0.3333333333333333,0.2,0.3,14,7.0,0.4,1.0,0.8,2.0,7.0,5.0,2.0,3.0,1.6666666666666667,0.6666666666666666,3.0,11.0,7.0,3.0,4.0,1.4,0.6,5.0,19.0,17.0,9.0,8.0,1.7,0.9,0.3333333333333333,0.4,0.3,14,9.0,0.4,1.4,1.2,H,3.0
2018-11-04,2018-19,Apertura,15,False,Atlas,León,0.0,0.0,0.0,0.0,footballcsv,134,1445.357929775983,1479.890206375381,-34.532276599398074,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1.0,4.0,7.0,8.0,-1.0,2.3333333333333335,2.6666666666666665,2.0,7.0,9.0,10.0,-1.0,1.8,2.0,2.0,7.0,10.0,18.0,-8.0,1.0,1.8,0.0,0.2,0.1,14,8.0,0.4,1.2,1.2,1.0,3.0,3.0,6.0,-3.0,1.0,2.0,2.0,6.0,7.0,7.0,0.0,1.4,1.4,4.0,12.0,12.0,16.0,-4.0,1.2,1.6,0.3333333333333333,0.4,0.3,14,7.0,0.6,1.6,1.4,D,0.0
2018-11-09,2018-19,Apertura,16,False,Atlas,Pachuca,0.0,0.0,0.0,0.0,footballcsv,135,1444.0566834458036,1524.868658423205,-80.8119749774014,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1.0,5.0,6.0,5.0,1.0,2.0,1.6666666666666667,2.0,8.0,9.0,8.0,1.0,1.8,1.6,2.0,8.0,10.0,17.0,-7.0,1.0,1.7,0.3333333333333333,0.4,0.2,15,5.0,0.4,1.2,1.0,2.0,7.0,10.0,5.0,5.0,3.3333333333333335,1.6666666666666667,3.0,10.0,14.0,8.0,6.0,2.8,1.6,5.0,18.0,21.0,12.0,9.0,2.1,1.2,0.0,0.0,0.1,15,6.0,0.4,1.6,1.4,D,0.0
2018-11-09,2018-19,Apertura,16,False,Veracruz,Querétaro,2.0,2.0,2.0,0.0,footballcsv,136,1418.1432162950916,1506.8206073283657,-88.67739103327403,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,5.0,9.0,-4.0,1.6666666666666667,3.0,0.0,1.0,5.0,13.0,-8.0,1.0,2.6,1.0,5.0,10.0,25.0,-15.0,1.0,2.5,0.0,0.2,0.2,15,6.0,0.2,1.0,2.0,2.0,6.0,4.0,5.0,-1.0,1.3333333333333333,1.6666666666666667,2.0,7.0,5.0,8.0,-3.0,1.0,1.6,5.0,17.0,13.0,11.0,2.0,1.3,1.1,0.3333333333333333,0.2,0.3,15,5.0,0.4,1.4,1.4,D,4.0
2018-11-10,2018-19,Apertura,16,False,León,Guadalajara,0.0,1.0,0.0,0.0,footballcsv,141,1481.1914527055603,1496.5228552982778,-15.331402592717495,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1.0,4.0,2.0,4.0,-2.0,0.6666666666666666,1.3333333333333333,2.0,7.0,7.0,6.0,1.0,1.4,1.2,4.0,13.0,12.0,13.0,-1.0,1.2,1.3,0.6666666666666666,0.6,0.4,15,6.0,0.2,0.8,1.8,0.0,2.0,4.0,5.0,-1.0,1.3333333333333333,1.6666666666666667,0.0,3.0,6.0,8.0,-2.0,1.2,1.6,3.0,13.0,14.0,14.0,0.0,1.4,1.4,0.0,0.0,0.2,15,8.0,0.4,1.8,1.2,A,1.0
2018-11-10,2018-19,Apertura,16,False,Cruz Azul,Lobos BUAP,2.0,1.0,2.0,1.0,footballcsv,140,1536.568300244267,1481.7694626132782,54.79883763098883,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1.0,4.0,2.0,3.0,-1.0,0.6666666666666666,1.0,2.0,7.0,5.0,7.0,-2.0,1.0,1.4,5.0,17.0,13.0,11.0,2.0,1.3,1.1,0.3333333333333333,0.2,0.3,15,6.0,0.8,1.8,0.4,1.0,5.0,6.0,4.0,2.0,2.0,1.3333333333333333,2.0,9.0,11.0,7.0,4.0,2.2,1.4,3.0,12.0,15.0,17.0,-2.0,1.5,1.7,0.0,0.0,0.1,15,7.0,0.2,1.4,2.0,H,3.0
2018-11-10,2018-19,Apertura,16,False,Tijuana,Monarcas Morelia,2.0,3.0,0.0,1.0,footballcsv,139,1462.3504620105432,1494.800444353665,-32.44998234312175,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,7.0,-6.0,0.3333333333333333,2.3333333333333335,0.0,1.0,2.0,11.0,-9.0,0.4,2.2,3.0,11.0,7.0,14.0,-7.0,0.7,1.4,0.0,0.0,0.3,15,7.0,0.4,1.0,0.8,2.0,6.0,4.0,3.0,1.0,1.3333333333333333,1.0,3.0,9.0,7.0,7.0,0.0,1.4,1.4,3.0,12.0,12.0,16.0,-4.0,1.2,1.6,0.3333333333333333,0.2,0.2,15,8.0,0.4,1.6,1.8,A,5.0
2018-11-10,2018-19,Apertura,16,False,Tigres UANL,Puebla,6.0,1.0,4.0,1.0,footballcsv,138,1529.1479912565683,1498.942673208564,30.2053180480043,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1.0,5.0,7.0,5.0,2.0,2.3333333333333335,1.6666666666666667,2.0,8.0,11.0,8.0,3.0,2.2,1.6,4.0,17.0,20.0,11.0,9.0,2.0,1.1,0.3333333333333333,0.4,0.4,15,8.0,0.4,2.2,1.2,1.0,4.0,6.0,4.0,2.0,2.0,1.3333333333333333,1.0,6.0,10.0,8.0,2.0,2.0,1.6,4.0,15.0,17.0,14.0,3.0,1.7,1.4,0.3333333333333333,0.2,0.3,15,8.0,0.4,1.4,1.2,H,7.0
2018-11-10,2018-19,Apertura,16,False,Necaxa,Monterrey,1.0,1.0,0.0,1.0,footballcsv,137,1455.1587863308423,1519.360277508958,-64.2014911781157,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,1.0,4.0,10.0,-6.0,1.3333333333333333,3.3333333333333335,0.0,2.0,4.0,11.0,-7.0,0.8,2.2,1.0,6.0,9.0,17.0,-8.0,0.9,1.7,0.0,0.2,0.2,15,7.0,0.2,1.0,1.2,2.0,6.0,4.0,2.0,2.0,1.3333333333333333,0.6666666666666666,3.0,9.0,8.0,4.0,4.0,1.6,0.8,4.0,14.0,15.0,13.0,2.0,1.5,1.3,0.3333333333333333,0.4,0.3,15,7.0,0.2,0.8,1.2,D,2.0
2018-11-11,2018-19,Apertura,16,False,Santos Laguna,América,1.0,1.0,0.0,0.0,footballcsv,142,1534.1439068946524,1553.6284039145992,-19.48449701994673,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1.0,4.0,3.0,3.0,0.0,1.0,1.0,3.0,10.0,7.0,4.0,3.0,1.4,0.8,4.0,16.0,15.0,10.0,5.0,1.5,1.0,0.3333333333333333,0.4,0.3,15,7.0,0.6,1.8,0.6,1.0,5.0,4.0,1.0,3.0,1.3333333333333333,0.3333333333333333,2.0,9.0,8.0,4.0,4.0,1.6,0.8,5.0,19.0,17.0,11.0,6.0,1.7,1.1,0.6666666666666666,0.4,0.3,15,8.0,0.6,1.6,1.2,D,2.0
2018-11-11,2018-19,Apertura,16,False,Toluca,Pumas UNAM,0.0,1.0,0.0,1.0,footballcsv,143,1526.3590569976768,1536.1667611700816,-9.807704172404783,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1.0,4.0,6.0,3.0,3.0,2.0,1.0,2.0,7.0,8.0,6.0,2.0,1.6,1.2,5.0,16.0,17.0,14.0,3.0,1.7,1.4,0.3333333333333333,0.2,0.1,15,8.0,0.8,2.4,1.2,1.0,4.0,5.0,5.0,0.0,1.6666666666666667,1.6666666666666667,2.0,8.0,9.0,8.0,1.0,1.8,1.6,4.0,16.0,17.0,14.0,3.0,1.7,1.4,0.3333333333333333,0.2,0.2,15,7.0,0.6,1.4,0.8,A,1.0
2018-11-23,2018-19,Apertura,17,False,Puebla,Tijuana,0.0,0.0,0.0,0.0,footballcsv,144,1487.117594677334,1454.4762281482688,32.64136652906518,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1.0,4.0,7.0,8.0,-1.0,2.3333333333333335,2.6666666666666665,1.0,5.0,9.0,12.0,-3.0,1.8,2.4,3.0,12.0,16.0,20.0,-4.0,1.6,2.0,0.3333333333333333,0.2,0.2,16,13.0,0.4,2.0,1.6,0.0,0.0,3.0,7.0,-4.0,1.0,2.3333333333333335,0.0,1.0,4.0,11.0,-7.0,0.8,2.2,3.0,10.0,7.0,15.0,-8.0,0.7,1.5,0.0,0.0,0.3,16,13.0,0.2,0.4,2.0,D,0.0
2018-11-23,2018-19,Apertura,17,False,Monarcas Morelia,Cruz Azul,0.0,2.0,0.0,0.0,footballcsv,145,1502.6746782159394,1540.6854957415892,-38.01081752564983,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,2.0,6.0,5.0,5.0,0.0,1.6666666666666667,1.6666666666666667,4.0,12.0,9.0,6.0,3.0,1.8,1.2,4.0,14.0,14.0,17.0,-3.0,1.4,1.7,0.0,0.2,0.2,16,13.0,0.2,0.8,1.4,2.0,7.0,4.0,2.0,2.0,1.3333333333333333,0.6666666666666666,3.0,10.0,6.0,5.0,1.0,1.2,1.0,5.0,17.0,14.0,12.0,2.0,1.4,1.2,0.3333333333333333,0.2,0.2,16,13.0,0.2,0.8,1.8,A,2.0
2018-11-24,2018-19,Apertura,17,False,Querétaro,Necaxa,1.0,0.0,1.0,0.0,footballcsv,150,1506.5709038555224,1454.7043818392574,51.86652201626498,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1.0,4.0,4.0,7.0,-3.0,1.3333333333333333,2.3333333333333335,2.0,8.0,7.0,8.0,-1.0,1.4,1.6,4.0,15.0,14.0,13.0,1.0,1.4,1.3,0.0,0.2,0.2,16,15.0,0.6,1.2,0.8,0.0,2.0,5.0,9.0,-4.0,1.6666666666666667,3.0,0.0,3.0,5.0,11.0,-6.0,1.0,2.2,1.0,7.0,10.0,17.0,-7.0,1.0,1.7,0.0,0.2,0.2,16,14.0,0.0,0.8,2.2,H,1.0
2018-11-24,2018-19,Apertura,17,False,Guadalajara,Tigres UANL,0.0,1.0,0.0,0.0,footballcsv,149,1504.7297946293197,1540.9730697877983,-36.24327515847858,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1.0,4.0,4.0,4.0,0.0,1.3333333333333333,1.3333333333333333,1.0,5.0,6.0,7.0,-1.0,1.2,1.4,3.0,13.0,14.0,14.0,0.0,1.4,1.4,0.3333333333333333,0.2,0.2,16,14.0,0.2,1.0,1.6,2.0,7.0,10.0,3.0,7.0,3.3333333333333335,1.0,2.0,8.0,15.0,9.0,6.0,3.0,1.8,4.0,17.0,22.0,12.0,10.0,2.2,1.2,0.3333333333333333,0.2,0.3,16,14.0,0.4,1.8,1.0,A,1.0
2018-11-24,2018-19,Apertura,17,False,América,Veracruz,4.0,1.0,3.0,1.0,footballcsv,146,1555.3527773463913,1418.392919767935,136.95985757845642,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,3.0,2.0,2.0,0.0,0.6666666666666666,0.6666666666666666,2.0,9.0,8.0,4.0,4.0,1.6,0.8,5.0,20.0,18.0,10.0,8.0,1.8,1.0,0.3333333333333333,0.4,0.3,16,13.0,0.4,1.8,1.0,0.0,1.0,4.0,7.0,-3.0,1.3333333333333333,2.3333333333333335,0.0,2.0,7.0,11.0,-4.0,1.4,2.2,1.0,6.0,12.0,23.0,-11.0,1.2,2.3,0.0,0.2,0.2,16,15.0,0.0,1.0,3.0,H,5.0
2018-11-24,2018-19,Apertura,17,False,Pachuca,León,1.0,1.0,1.0,1.0,footballcsv,147,1524.8452879472677,1472.9845133745184,51.86077457274928,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,2.0,7.0,9.0,4.0,5.0,3.0,1.3333333333333333,2.0,8.0,11.0,7.0,4.0,2.2,1.4,5.0,18.0,20.0,11.0,9.0,2.0,1.1,0.3333333333333333,0.2,0.2,16,15.0,0.6,2.6,1.0,0.0,1.0,0.0,5.0,-5.0,0.0,1.6666666666666667,1.0,4.0,3.0,7.0,-4.0,0.6,1.4,3.0,10.0,10.0,14.0,-4.0,1.0,1.4,0.3333333333333333,0.4,0.3,16,14.0,0.6,1.6,0.8,D,2.0
